FAC_NO,FAC_NAME,BEG_DATE,END_DATE,DAY_PER,DATA_IND,AUDIT_IND,COUNTY,HSA,HFPA,TYPE_CNTRL,TYPE_CARE,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,CEO_TITLE,WEB_SITE,OWNER,RPT_PREP,ORG_NAME,ER_DESIG,MCAR_PRO#,MCAL_PRO#,REG_MCAL#,BED_LIC,BED_AVL,BED_STF,DAY_MCAR_TR,DAY_MCAR_MC,DAY_MCAL_TR,DAY_MCAL_MC,DAY_CNTY,DAY_THRD_TR,DAY_THRD_MC,DAY_OTH_IND,DAY_OTH,DAY_TOT,DIS_MCAR_TR,DIS_MCAR_MC,DIS_MCAL_TR,DIS_MCAL_MC,DIS_CNTY,DIS_THRD_TR,DIS_THRD_MC,DIS_OTH_IND,DIS_OTH,DIS_TOT,BED_ACUTE,BED_PSYCH,BED_CHEM,BED_REHAB,BED_LTC,BED_RESDNT,DAY_ACUTE,DAY_PSYCH,DAY_CHEM,DAY_REHAB,DAY_LTC,DAY_RESDNT,DIS_ACUTE,DIS_PSYCH,DIS_CHEM,DIS_REHAB,DIS_LTC,DIS_RESDNT,OCC_LIC,OCC_AVL,ALOS_ALL,ALOS_EXLTC,BAS_NURSRY,DAY_NURSRY,DIS_NURSRY,VIS_MCAR_TR,VIS_MCAR_MC,VIS_MCAL_TR,VIS_MCAL_MC,VIS_CNTY,VIS_THRD_TR,VIS_THRD_MC,VIS_OTH_IND,VIS_OTH,VIS_TOT,VIS_ER,VIS_CLIN,VIS_HOME,VIS_REF_OP,DAYS_PIPS,OP_ROOM,OP_MIN_IP,OP_MIN_OP,SURG_IP,SURG_OP,NAT_ BIRTHS,C_SECTIONS,GR_PT_REV,DED_FR_REV,TOT_CAP_REV,NET_PT_REV,OTH_OP_REV,TOT_OP_EXP,NET_FRM_OP,NONOP_REV,NONOP_EXP,INC_TAX,EXT_ITEM,NET_INCOME,GR_REV_DLY,GR_REV_AMB,GR_REV_ANC,GR_IP_MCAR_TR,GR_IP_MCAR_MC,GR_IP_MCAL_TR,GR_IP_MCAL_MC,GR_IP_CNTY,GR_IP_THRD_TR,GR_IP_THRD_MC,GR_IP_OTH_IND,GR_IP_OTH,GR_IP_TOT,GR_OP_MCAR_TR,GR_OP_MCAR_MC,GR_OP_MCAL_TR,GR_OP_MCAL_MC,GR_OP_CNTY,GR_OP_THRD_TR,GR_OP_THRD_MC,GR_OP_OTH_IND,GR_OP_OTH,GR_OP_TOT,C_ADJ_MCAR_TR,C_ADJ_MCAR_MC,C_ADJ_MCAL_TR,C_ADJ_MCAL_MC,DISP_855,C_ADJ_CNTY,C_ADJ_THRD_TR,C_ADJ_THRD_MC,BAD_DEBT,CHAR_HB,CHAR_OTH,SUB_INDGNT,DED_OTH,CAP_REV_MCAR,CAP_REV_MCAL,CAP_REV_CNTY,CAP_REV_THRD,NETRV_MCAR_TR,NETRV_MCAR_MC,NETRV_MCAL_TR,NETRV_MCAL_MC,NETRV_CNTY,NETRV_THRD_TR,NETRV_THRD_MC,NETRV_OTH_IND,NETRV_OTH,DISP_TRNFR,INTER_TFR,CONTRIBTNS,INC_INVEST,DIST_REV,CNTY_APPRO,EXP_DLY,EXP_AMB,EXP_ANC,EXP_PIP,EXP_POP,EXP_RES,EXP_ED,EXP_GEN,EXP_FISC,EXP_ADM,EXP_UNASSG,EXP_SAL,EXP_BEN,EXP_PHYS,EXP_OTHPRO,EXP_SUPP,EXP_PURCH,EXP_DEPRE,EXP_LEASES,EXP_INSUR,EXP_INTRST,EXP_OTH,CUR_ASST,ASST_LIMTD,NET_PPE,CONST_PROG,INV_OTH,INTAN_ASST,TOT_ASST,CUR_LIAB,DEF_CRED,NET_LTDEBT,EQUITY,LIAB_EQ,CASH,ACCTS_ REC,ALLOW_UNCOLL,BLDGS,EQUIPMENT,TOT_PPE,ACC_DEPRE,MORT_PAY,CAP_LEASE,BOND_PAY,TOT_LTDEBT,CUR_MAT,INTER-REC,INTER_PAY,HOSP_FTE,NURS_FTE,PROD_HRS,NON_PRD_HR,PAID_HRS,MED_STAFF,STDNT_FTE,PRD_HR_MGT,PRD_HR_TCH,PRD_HR_RN,PRD_HR_LVN,PRD_HR_AID,PRD_HR_CLR,PRD_HR_ENV,PRD_HR_OTH,CNT_HR_RN,CNT_HR_OTH,PRD_HR_DLY,PRD_HR_AMB,PRD_HR_ANC,PRD_HR_ED,PRD_HR_GEN,PRD_HR_FIS,PRD_HR_ADM,PRD_HR_NON,PD_HR_DLY,PD_HR_AMB,PD_HR_ANC,PD_HR_ED,PD_HR_GEN,PD_HR_FIS,PD_HR_ADM,PD_HR_NON
106342392,SIERRA VISTA HOSPITAL,1/1/2021,12/31/2021,365,Audited,Incl. Ind. Audit Adj.,Sacramento,2,311,Investor,Psychiatric,Comparable,,916-288-0300,8001 BRUCEVILLE ROAD,SACRAMENTO,96823,TAMI BROOKS,CEO,WWW.SIERRAVISTAHOSPITAL.COM,"UHS OF DELAWARE, INC.",RUTH ANN SMOTHERMAN,"UHS OF DELAWARE, INC.",,05-4087,HSC34087G,,171,171,161,4910,2852,6082,0,29380,1730,11897,629,2,57482,324,241,524,0,2060,222,1716,57,1,5145,0,171,0,0,0,0,0,57482,0,0,0,0,0,5145,0,0,0,0,92.1,92.1,11.2,11.2,0,0,0,327,600,0,0,0,945,7487,0,69,9428,0,0,0,0,0,0,0,0,0,0,0,0,113234160,49767158,0,63467002,28818,44614953,18880867,20523,99545,638045,0,18163800,100606100,9753960,2874100,8838000,5133600,10947600,0,52884000,3027500,20655206,1395844,3600,102885350,310200,677400,0,0,0,709200,8581810,0,70200,10348810,2742097,1751496,6240842,0,-161669,24823790,1201975,10461886,1207974,0,1395844,0,102923,0,0,0,0,6300176,3990936,4742655,0,27452649,2488908,18418912,0,72766,0,0,0,0,0,0,22546110,1648360,1117852,0,0,0,0,6377461,2652361,7887526,2385283,23792914,4040413,5773693,0,1638142,4508378,1787932,162983,563833,0,2346665,16629299,0,24562055,882554,121506799,479417,164060124,4056127,511786,0,159492211,164060124,1316867,22767397,-7929613,31546183,7745801,42087283,17525228,0,0,0,0,0,120824233,0,295,78,532679,81450,614129,16,0,91827,203569,141404,21430,0,44509,16328,13612,0,0,318521,18039,0,0,84153,47587,64379,0,374136,20627,0,0,93919,54008,71439,0
106400524,SIERRA VISTA REGIONAL MEDICAL CENTER,1/1/2021,12/31/2021,365,Audited,Excl. Ind. Audit Adj.,San Luis Obispo,8,801,Investor,General,Comparable,,805-546-7600,1010 MURRAY AVENUE,SAN LUIS OBISPO,93405,MARK LISA,CEO,WWW.SIERRAVISTAREGIONAL.COM,TENET HEALTHCARE CORPORATION,MARIBEL SOLLER,TENET HEALTHSYSTEM MEDICAL INC.,3,05-0506,,,162,104,63,6732,2101,1988,5747,4,433,6811,84,68,23968,1361,436,270,1005,2,92,1709,17,31,4923,162,0,0,0,0,0,23968,0,0,0,0,0,4923,0,0,0,0,0,40.5,63.1,4.9,4.9,17,1866,961,8632,2278,978,8216,1,1246,14279,26,1200,36856,21584,102,0,15594,0,9,204120,199170,1689,2032,675,377,1153545164,974868494,0,178676670,-1422631,164757723,12496316,486416,68365,0,0,12914367,269818058,156787406,726939700,220432339,71078108,53902637,166534704,111734,18506778,212228383,2956046,2816714,748567443,97930295,38387100,10234900,75531960,8020,20451825,152447755,595568,9390298,404977721,284714835,98973225,52541601,216272069,0,113655,34203748,265575520,8192975,0,3726207,-68853,10623512,0,0,0,0,33647799,10491983,11420125,25794595,74952,4316144,92929854,1218,0,0,0,0,194783,0,0,31430237,16483866,55191920,0,0,0,0,21153786,10208581,23213594,7075739,54002455,23991756,12252184,5453342,21514543,24741650,7105792,1164033,1149058,136367,13246543,61546095,0,58787088,316590,181512967,10013777,312176517,35906140,556642,666361,275047374,312176517,600,102582569,-71808057,83130426,36546629,133406317,74619229,0,2213375,0,2213375,1547014,181323577,0,538,234,978573,170587,1149160,389,0,123114,182718,361400,0,97818,156870,12478,14043,28223,1909,344390,82881,342176,0,78095,42864,88167,0,404871,93909,404622,0,90342,50035,105381,0
106491338,SONOMA SPECIALTY HOSPITAL,7/1/2020,6/30/2021,365,Audited,Excl. Ind. Audit Adj.,Sonoma,3,401,Investor,General,Comparable,Rural,707-823-8511,501 PETALUMA,SEBASTOPOL,95472,SATWINDER SINGH,ADMINISTRATOR,SONOMASPECIALTYHOSPITAL.ORG,"AMERICAN ADVANCED MANAGEMENT, INC.",SCOTT JACKSON,"JWT & ASSOCIATES, LLP",,05-2057,,ZZR00385I,37,37,35,5282,0,186,0,0,6026,0,0,0,11494,162,0,6,0,0,184,0,0,0,352,37,0,0,0,0,0,11494,0,0,0,0,0,352,0,0,0,0,0,85.1,85.1,32.7,32.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76968990,52663715,0,24305275,50335,23646935,708675,1053176,0,0,0,1761851,49021111,0,27947879,35825844,0,1138646,0,0,40004500,0,0,0,76968990,0,0,0,0,0,0,0,0,0,0,24480610,0,778062,0,0,0,27335976,0,69067,0,0,0,0,0,0,0,0,11313086,0,359562,0,0,12632627,0,0,0,0,0,0,541,0,0,12861040,0,4049680,0,0,0,0,3329088,480146,2596005,330976,13316838,2952499,669945,1897852,1662849,1057913,136148,396542,67683,37894,1450772,23643070,0,227177,230340,0,0,24100587,30110149,0,0,-6009562,24100587,1719119,30102871,-17187432,0,270064,270064,42887,0,0,0,0,0,8521512,20008191,146,45,275523,32469,307992,56,0,36635,70120,61490,15175,17413,61514,9442,0,0,3734,136197,0,44392,0,63827,2042,29065,0,149765,0,52519,0,69946,2377,33385,0
106491076,SONOMA VALLEY HOSPITAL,7/1/2020,6/30/2021,365,Audited,Incl. Ind. Audit Adj.,Sonoma,3,403,District,General,Comparable,,707-935-5000,347 ANDRIEUX STREET,SONOMA,95476,JOHN HENNELLY,CEO,WWW.SONOMAVALLEYHOSPITAL.ORG,SONOMA VALLEY HEALTHCARE DISTRICT,DEREK PETRAK / MIKE LA MATTINA,"PETRAK & ASSOCIATES, INC.",,05-0090,1710063870,ZZR00090F,68,57,35,3795,801,171,5580,4,761,204,0,273,11589,446,121,43,123,1,106,28,0,7,875,41,0,0,0,27,0,3158,0,0,0,8431,0,781,0,0,0,94,0,46.7,55.7,13.2,4,0,0,0,19839,7861,1443,5149,0,24552,631,177,612,60264,8405,11745,0,39549,0,3,22426,67344,198,1219,0,0,259482925,203893328,320906,55910503,975398,62736237,-5850336,13183712,172830,0,0,7160546,25180511,48726625,185575789,37605838,10528322,3956035,12648604,42268,7688745,3371130,0,693044,76533986,65361643,29585033,6434886,26943308,0,47498243,4361060,239542,2525224,182948939,86450978,35251936,9742117,23729941,0,37106,39112527,6666475,1529468,0,264160,0,1108620,0,0,0,320906,15889950,4617871,585548,15621267,5162,15705640,1386621,7622,2090822,0,0,5923121,84301,7037136,0,9416643,7499750,18877110,0,0,0,0,11115789,2616494,10077891,3132560,21117212,8042209,4794131,1528448,7403362,9472513,3060080,644186,379701,1290799,5003596,25824341,5935165,42447510,10133726,0,0,84340742,24703221,0,25242941,34394580,84340742,10682618,27821066,-22987092,70177791,25136609,97238351,54790841,0,617422,26526000,27366512,2123571,0,0,236,42,482376,53754,536130,29,0,46730,122573,71788,0,9057,94694,45077,46445,6887,39125,52149,48435,156447,0,101775,49364,74206,0,58958,52530,170496,0,114718,56246,83182,0
106301258,SOUTH COAST GLOBAL MEDICAL CENTER,1/1/2021,12/31/2021,365,Audited,Excl. Ind. Audit Adj.,Orange,13,1015,Investor,General,Comparable,,714-754-5454,2701 SOUTH BRISTOL STREET,SANTA ANA,92704,PETER BARONOFF,CEO,HTTPS://SOUTHCOAST-GMC.COM,"KPC HEALTHCARE, INC.",TODD SCHROEDER,MOSS ADAMS LLP,,05-0747,HSC30535I,HSP30535I,178,178,81,6632,1114,2768,15263,0,17,737,6,266,26803,618,238,666,564,0,4,185,2,67,2344,109,23,0,0,46,0,8281,5059,0,0,13463,0,2059,268,0,0,17,0,41.3,41.3,11.4,5.7,21,791,514,472,977,2782,5896,0,203,1425,51,1631,13437,11878,0,0,2390,0,3,109228,44089,731,637,360,286,242572770,193361365,0,49211405,1090558,63737845,-13435882,0,0,0,0,-13435882,55679107,44940079,141953584,30176292,10326055,30792968,101353697,0,237756,9558593,84226,4184900,186714487,1724331,3600127,11150949,25826489,0,720684,7063451,160179,5612073,55858283,20028173,8089165,37725708,112226806,-4912357,0,791384,9193652,6576039,0,1106264,0,2536531,0,0,0,0,11872450,4987017,5362892,18721054,0,167056,7428392,0,672544,0,13410117,0,0,0,0,20075651,4207182,14753021,0,0,0,0,9622971,1382599,10982765,2713656,26816363,8720239,1795449,2234555,5703518,12335506,395340,1810233,277744,98075,3550823,16442952,0,1471021,497319,0,0,18411292,11121094,0,-54395,7344593,18411292,0,38100429,-24488032,0,2095685,4783943,3312922,0,367145,0,367145,421540,0,0,317,162,578984,89749,668733,354,0,37201,104673,195424,49992,91946,62448,9340,18115,0,9845,288528,38488,126405,0,70376,19553,35634,0,339628,43782,143673,0,79121,21893,40636,0
106190380,SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD,10/1/2020,9/30/2021,365,Audited,Excl. Ind. Audit Adj.,Los Angeles,11,925,Investor,General,Comparable,,323-462-2271,6245 DE LONGPRE AVENUE,HOLLYWOOD,90028,MICHAEL KLEPIN,CEO,SCH-HOLLYWOOD.COM,"PROSPECT MEDICAL HOLDINGS, INC.",RAMZI FADAYEL,"TOYON ASSOCIATES, INC.",,05-0135,HSC30135I,HSP30135I,612,612,307,29289,8515,33035,31039,0,1923,4397,234,829,109261,4797,1331,5793,5265,0,459,1057,43,149,18894,379,162,18,32,21,0,56970,37276,5050,4009,5956,0,10877,6474,1180,327,36,0,48.9,48.9,5.8,5.5,0,0,0,3896,2017,1897,12368,0,791,3654,863,1563,27049,23019,371,0,10123,6295,11,207303,170231,2149,1660,0,0,1258953884,948483336,28859428,339329976,1507304,383256550,-42419270,1881294,1823827,0,0,-42361803,453866103,55061823,750025958,323407407,97780838,137702014,436201302,0,10313152,67480702,2936471,10471618,1086293504,27630024,13989385,10185925,79381704,0,4543230,25977930,3896795,7055387,172660380,291006738,106925078,55535008,410131078,-20463372,0,6370969,62914661,11758108,0,7684651,0,16620417,6930626,21928802,0,0,54763931,9965184,95309807,141785568,0,8021201,28794192,0,690093,0,0,0,0,0,0,74730270,14891591,56007307,30113722,0,0,0,35904777,20511239,137771612,13326032,109231913,25259320,6743365,15826359,27627532,127476773,7252597,2890396,2518053,102410,58327832,248048724,0,49645559,9508003,0,21616544,328818830,177972063,16461334,8893005,125492428,328818830,601419,203413449,-162056443,30727971,55727717,102970112,53324553,0,1400459,0,9254667,361662,91863252,0,1556,721,2979070,385652,3364722,670,0,139651,239784,972430,193835,214323,20034,74075,997346,118401,9191,1583709,154730,479195,0,377732,88046,295658,0,1786270,169669,552530,0,426210,99902,330141,0
106141338,SOUTHERN INYO HOSPITAL,7/1/2020,6/30/2021,365,Audited,Excl. Ind. Audit Adj.,Inyo,12,1201,District,General,Comparable,Rural,760-876-5501,501 EAST LOCUST STREET,LONE PINE,93545,PETER SPIERS,CEO,WWW.SIHD.ORG,SOUTHERN INYO HEALTHCARE DISTRICT,SCOTT JACKSON,"JWT & ASSOCIATES, LLP",,05-0388,,ZZT30388F,37,37,33,609,0,9068,0,0,46,0,0,1243,10966,16,0,65,0,0,1,0,0,8,90,4,0,0,0,33,0,498,0,0,0,10468,0,20,0,0,0,70,0,81.2,81.2,121.8,24.9,0,0,0,0,0,109,0,0,2,0,0,13736,13847,1436,5090,0,7750,0,0,0,0,0,0,0,0,13976041,5106526,0,8869515,232637,12730284,-3628132,3325011,0,0,0,-303121,5722777,2509532,5743732,329082,0,4927881,0,0,13182,0,0,1046546,6316691,0,0,72449,0,0,1194,0,0,7585707,7659350,151034,0,1786094,0,0,0,4250,0,606119,0,210849,0,2348180,0,0,0,0,163762,0,2997156,0,0,10126,0,0,5698471,0,0,0,82,963379,0,3427377,2443361,1824498,0,0,0,0,2218562,464932,1839535,512019,5394292,1223475,2114567,943429,805900,408968,385447,70550,96883,51680,1235093,10083321,0,816614,0,0,0,10899935,1383815,0,5974051,3542069,10899935,7418694,3277526,-1650000,3072021,3335042,7116623,6300009,200000,0,3594403,6188028,213977,0,0,89,31,182631,11988,194619,10,0,22601,30499,16667,17078,26960,25468,21038,12634,4602,5084,60235,29556,20035,0,38379,11943,22483,0,64577,30856,21164,0,40560,13478,23984,0
106334068,SOUTHWEST HEALTHCARE SYSTEM - MURRIETA,1/1/2021,12/31/2021,365,Audited,Incl. Ind. Audit Adj.,Riverside,12,1109,Investor,General,Comparable,,951-696-6000,25500 MEDICAL CENTER DRIVE,MURRIETA,92362,JARED GILES,CEO,,"UNIVERSAL HEALTH SERVICES, INC.",JEFFREY N. BROWN,HOSPITAL MANAGEMENT SERVICES,2,05-0701,HSC30701F,,242,242,188,11058,19427,5058,15261,0,2706,13656,63,734,67963,1944,3784,799,3814,0,759,4181,14,261,15556,242,0,0,0,0,0,67963,0,0,0,0,0,15556,0,0,0,0,0,76.9,76.9,4.4,4.4,15,5055,3100,5408,11369,3523,34456,0,5769,26945,248,6764,94482,94659,0,0,8077,0,9,745196,511930,3569,2853,2352,748,2048308168,1673855272,0,374452896,5543446,337207198,42789144,4685611,0,0,0,47474755,379593301,487363779,1181351088,195844853,350828663,78180093,244226057,0,43591697,252745209,902033,15686132,1182004737,63462405,166538913,28547136,253922737,0,53479193,249526343,1043691,49783013,866303431,218840881,417540943,78799350,453775831,0,0,79154672,346989716,30482366,0,2820827,0,45450686,0,0,0,0,36531934,91949143,26282262,36672303,0,16413018,144759108,1942288,19902840,0,0,0,182995,0,0,73687567,27622751,88062309,0,0,0,0,31941976,6869920,86066437,22956238,101779597,40842750,5891803,32172653,52157492,35511494,15262598,5909055,5059255,0,42620501,90322133,0,207845625,0,258999416,5027761,562194935,60820225,0,0,501374710,562194935,8056,135286842,-78752650,206658415,133563939,358369277,150523652,0,0,0,0,0,258990062,7544252,1171,486,2251328,284080,2535408,451,0,332850,549915,772206,3,140403,195401,161159,0,97271,2120,792971,254305,542627,0,354565,80089,226771,0,886616,289044,625583,0,396840,91514,245811,0
106100899,ST. AGNES MEDICAL CENTER,7/1/2020,6/30/2021,365,Audited,Incl. Ind. Audit Adj.,Fresno,9,605,Non-Profit,General,Comparable,,559-450-3000,1303 EAST HERNDON AVENUE,FRESNO,93720,NANCY HOLLINGSWORTH,CEO,WWW.SAMC.ORG,TRINITY HEALTH,MIMI BOHR,"TOYON ASSOCIATES, INC.",,05-0093,HSC00093F,HSP00093F,436,436,312,42173,14928,9917,20662,0,6332,8547,193,851,103603,8817,3121,2073,4320,0,1324,1787,40,178,21660,436,0,0,0,0,0,103603,0,0,0,0,0,21660,0,0,0,0,0,65.1,65.1,4.8,4.8,30,6779,3866,48040,16596,13602,43048,0,19244,20807,2277,3601,167215,69571,0,0,101896,0,23,518962,539335,3589,7293,2457,1357,1901905796,1359402205,0,542503591,9634096,532564790,19572897,78335867,4004733,0,0,93904031,306640543,266465837,1328799416,465449330,161380181,98450317,227356304,0,83352617,105608820,3251906,14594090,1159443565,228613463,78329475,51913476,176192500,0,86987052,95142799,7871924,17411542,742462231,510022269,180958744,51084010,357311822,0,0,125667425,112157679,9685877,0,12514379,0,0,0,0,0,0,183307929,58085166,98807465,46197988,0,42167027,85247701,0,28690315,0,0,15677,75654469,0,0,98977105,31418272,169908395,0,0,47197,5664323,78230156,5505131,124080432,18733779,196869861,33701941,31857601,44819928,96729772,34802168,22623500,768180,1781257,3421857,65188725,605782602,2924552,181225008,17424047,29952924,1575000,838884133,166865551,3837363,91983833,576197386,838884133,404710317,168096717,-6140546,264244403,277415035,562040481,380815473,0,0,0,95052430,3068597,0,87873776,2074,758,3982629,443589,4426218,742,48,224970,611621,1266723,8899,188131,61985,220993,1287055,112213,39,1231862,364443,1005006,128038,711307,140785,401188,0,1397390,398751,1116732,128716,789686,154142,440801,0
106361339,ST. BERNARDINE MEDICAL CENTER,7/1/2020,6/30/2021,365,Audited,Incl. Ind. Audit Adj.,San Bernardino,12,1209,Non-Profit,General,Comparable,,909-883-8711,2101 NORTH WATERMAN AVENUE,SAN BERNARDINO,92404,DOUGLAS KLEAM,CEO,WWW.DIGNITYHEALTH.ORG,DIGNITY HEALTH,EDDIE ARVAYO,DIGNITY HEALTH,,05-0129,HSC31029G,ZZT62459G,342,290,219,10544,18884,9826,24144,0,812,8007,394,19,72630,1814,3575,1143,5290,0,156,1768,101,5,13852,342,0,0,0,0,0,72630,0,0,0,0,0,13852,0,0,0,0,0,58.2,68.6,5.2,5.2,13,1570,779,6534,11848,8740,55034,0,1260,16222,4992,59,104689,62445,36027,0,11924,0,11,529890,243930,3278,2407,701,296,2138200719,1717870166,0,420330553,10731642,459525153,-28462958,6291737,1661242,0,0,-23832463,480330092,286179326,1371691301,235157745,460721116,155843533,486688773,0,18557535,180051045,8318811,78388,1545416946,62014141,123217250,41997254,241044170,0,10671952,93530535,18091150,2217321,592783773,247147143,488888522,157683809,588918868,-6440701,0,23586525,170612928,12217463,0,23936588,0,11319021,0,0,0,0,46789582,91069127,39234070,139417762,0,4413561,99064265,271841,70345,0,-4855506,0,3192477,0,0,90332957,37046005,127486900,0,0,0,4434810,57509122,16478363,89235843,37001153,137789833,78532819,30076937,15148986,60706916,56268090,13402548,3335166,4098724,22769187,37395947,147062447,11475273,73274587,73894135,3578513,0,309284955,112876930,8980265,489942527,-302514767,309284955,0,299893118,-254230083,63861658,21008535,93534566,20259979,0,409000000,68623731,490592531,650004,17338167,12968800,1483,574,2767836,433243,3201079,354,43,222980,602951,943974,672,181070,311816,240005,148882,67522,47964,906807,237059,690220,4019,453556,144232,331943,0,1054505,284311,803648,4525,512328,164828,376934,0
106521041,ST. ELIZABETH COMMUNITY HOSPITAL,7/1/2020,6/30/2021,365,Audited,Incl. Ind. Audit Adj.,Tehama,1,211,Non-Profit,General,Comparable,Rural,530-225-6374,2550 SISTER MARY COLUMBA DRIVE,RED BLUFF,96080,RODGER PAGE,PRESIDENT,,DIGNITY HEALTH,KENTON FONG,DIGNITY HEALTH,3,05-0042,,ZZR00042G,76,49,35,5603,832,798,2772,0,396,1303,74,0,11778,1314,151,270,857,0,96,452,29,0,3169,76,0,0,0,0,0,11778,0,0,0,0,0,3169,0,0,0,0,0,42.5,65.9,3.7,3.7,0,0,0,64409,7391,7454,64396,0,10023,42438,4372,863,201346,27401,88210,7828,77984,0,5,89385,180495,704,1700,371,151,584182787,424814558,272037,159640266,3838464,144773950,18704780,47757149,43245,0,0,66418684,73926096,206404885,303851806,99237703,13717655,14555956,48932384,0,7182906,23442157,1534862,0,208603623,133681221,17450622,20615315,106278412,0,19229095,67172016,10752204,400279,375579164,185053804,26541064,24531258,118050543,-343005,0,19675931,29189841,2642243,0,11345640,0,8127239,0,272037,0,0,44927227,4347734,9235049,35102527,0,6595383,58415196,704135,313015,0,-3433148,101634,46851815,0,0,14394485,36328973,35691562,0,0,0,0,19926015,5306999,28831005,4294911,43389169,23123118,12070051,4389787,13669573,35802330,6031596,1475122,779789,206439,3836976,272045748,14795003,37460992,7356110,5088915,0,336746768,31797977,90557,2527246,302330988,336746768,14001072,77122472,-57368581,25645240,17055138,49460678,11999686,0,0,2652250,2652250,125004,2564953,0,450,139,852654,117561,970215,68,0,83185,185129,203133,2642,69958,144467,76912,53890,12726,20612,144454,233091,196287,0,141405,47196,90221,0,163913,265517,225844,0,161053,55062,98826,0
106190754,ST. FRANCIS MEDICAL CENTER,1/1/2021,12/31/2021,365,Audited,Excl. Ind. Audit Adj.,Los Angeles,11,923,Investor,General,Comparable,,310-603-6000,3630 E. IMPERIAL HIGHWAY,LYNWOOD,90262,LAWRENCE BARNARD,CEO,WWW.STFRANCISMEDICALCENTER.ORG,"PRIME HEALTHCARE SERVICES, INC.",JEFFREY N. BROWN,HOSPITAL MANAGEMENT SERVICES,2,05-0104,HSC30104F,ZZT30104F,384,384,243,8573,9371,28657,27975,3003,2539,5415,354,1814,87701,1737,1768,4767,5957,204,432,1123,61,877,16926,303,51,0,0,30,0,69220,18481,0,0,0,0,14244,2682,0,0,0,0,62.6,62.6,5.2,5.2,40,6224,2884,3092,5710,13777,34017,8,3104,9356,1058,3233,73355,51818,9032,0,22204,0,9,276737,120360,2431,1430,2005,1154,1626211805,1217416877,103191922,511986850,29198696,422351727,118833819,0,0,0,0,118833819,397321269,220480975,1008409561,132340746,161116494,332685320,435826971,27832725,50182004,96677568,3735595,31224193,1271621616,16799446,29328452,56602313,180073982,25870,12687589,46063386,5284375,7724776,354590189,116732322,163102699,271495768,464950247,-37076377,22088898,44537630,122639948,5397255,0,10691116,0,32857371,76853472,26338450,0,0,32407870,104195719,131327186,199159066,5769697,18331963,20101006,0,694343,0,0,0,0,0,0,70048826,24063109,76977787,0,0,0,0,44889756,6268131,186209037,13895081,132440193,41579638,16678504,14222967,33495004,32834252,11726983,2454237,3798536,0,133121413,587572498,0,166824369,3446555,0,11800000,769643422,85762017,3779524,205887756,474214125,769643422,55488313,552443844,-350395458,141331158,21410822,182817863,15993494,0,0,207974129,207974129,2086373,0,1156226,1492,484,2916114,243424,3159538,383,0,216806,1060949,822552,49864,107303,275062,264458,62673,26975,29472,878622,234423,536658,0,581928,130647,553836,0,977685,255984,587649,0,627627,142413,568180,0
106380960,ST. FRANCIS MEMORIAL HOSPITAL,7/1/2020,6/30/2021,365,Audited,Incl. Ind. Audit Adj.,San Francisco,4,423,Non-Profit,General,Comparable,,415-353-6000,900 HYDE STREET,SAN FRANCISCO,94109,DARYN KUMAR,CEO,WWW.SAINTFRANCISMEMORIAL.ORG,DIGNITY HEALTH,ERIC CARINO,DIGNITY HEALTH,,05-0152,HSC00152F,ZZR00152F,294,294,89,7208,2239,8656,5559,0,1627,4384,392,0,30065,978,313,1149,865,0,229,679,197,0,4410,239,35,0,20,0,0,16653,9880,0,3532,0,0,2790,1395,0,225,0,0,28,28,6.8,6.8,0,0,0,11848,2933,2443,10240,0,7145,16625,3407,2075,56716,19890,21699,0,15517,0,10,210630,186435,1187,1454,0,0,851026384,658843390,0,192182994,14253739,243198274,-36761541,4430760,3056498,0,0,-35387279,328277728,113102279,409646377,140408434,44314875,113249580,145039685,0,41306910,95416351,21004569,0,600740404,46474079,25174006,10117497,47165851,0,25464809,73517267,21096177,1276294,250285980,153018148,56306076,101821802,154955256,0,0,50248733,87420768,-997758,0,23296656,0,32773709,0,0,0,0,31868976,11701876,19885517,34977745,0,14738811,76131228,1923998,954843,0,684815,56033,671141,0,0,55592396,16014042,52975827,0,0,75216,0,41445345,8501569,53478834,15115045,81752613,50753565,10712700,4019001,19529241,35739777,15588625,1023293,2021294,535968,21522197,63369891,0,119390763,14567004,11682456,0,209010114,78057894,0,13817743,117134477,209010114,0,170325696,-130886632,88602923,15811967,149994464,30603701,0,0,15893263,15893263,2075520,0,20032,695,202,1270921,193314,1464235,511,0,159518,309094,355870,0,48879,164958,147454,65517,15656,3975,382852,127352,281103,2,260482,48421,159398,11311,446621,148454,326194,3,297424,56970,174741,13828
